日期,平均氣溫(℃),溫差(℃),平均相對溼度(%),日照時數(小時),降水時數(小時),日累積降水量(mm)
2024-01-12,18.6,9.2,65.0,10.0,0.0,0.0
2024-01-13,19.6,9.3,64.0,10.0,0.0,0.0
2024-01-14,20.0,7.8,67.0,9.8,0.0,0.0
2024-01-15,19.5,9.1,74.0,10.1,0.0,0.0
2024-01-16,19.1,8.9,73.0,8.3,0.0,0.0
2024-01-17,20.2,8.8,73.0,9.9,0.0,0.0
2024-01-18,21.0,8.4,78.0,4.1,0.0,0.0
2024-01-19,22.5,8.2,75.0,9.3,0.0,0.0
2024-01-20,21.6,7.6,83.0,8.4,0.0,0.0
2024-01-21,19.7,9.9,74.0,8.8,0.0,0.0
2024-01-22,16.4,8.7,73.0,4.8,0.0,0.0
2024-01-23,10.6,4.8,77.0,0.6,1.6,0.0
2024-01-24,13.4,8.6,68.0,2.4,0.0,0.0
2024-01-25,15.2,7.3,68.0,5.6,0.0,0.0
2024-01-26,15.7,9.9,72.0,9.6,0.0,0.0
2024-01-27,16.6,10.0,71.0,8.0,0.0,0.0
2024-01-28,16.7,10.0,70.0,7.0,0.0,0.0
2024-01-29,18.2,10.1,76.0,9.5,0.0,0.0
2024-01-30,20.3,8.7,82.0,8.0,0.5,0.0
2024-01-31,22.4,9.4,76.0,9.8,0.0,0.0
2024-02-01,23.0,9.6,72.0,10.2,0.0,0.0
2024-02-02,22.4,8.6,76.0,9.2,0.0,0.0
2024-02-03,21.3,9.0,81.0,0.9,0.0,0.0
2024-02-04,21.5,6.9,86.0,0.6,2.6,0.0
2024-02-05,20.8,9.3,78.0,2.6,0.1,0.0
2024-02-06,20.0,8.5,78.0,5.6,0.0,0.0
2024-02-07,18.8,8.2,78.0,5.0,0.0,0.0
2024-02-08,17.4,8.5,78.0,5.2,0.2,0.0
2024-02-09,15.2,5.8,79.0,6.5,1.7,1.5
2024-02-10,16.1,8.4,67.0,3.1,0.0,0.0
2024-02-11,17.6,11.9,52.0,10.2,0.0,0.0
2024-02-12,17.7,9.9,62.0,10.5,0.0,0.0
2024-02-13,19.0,11.4,59.0,10.8,0.0,0.0
2024-02-14,22.0,11.6,48.0,10.7,0.0,0.0
2024-02-15,23.4,9.8,59.0,7.8,0.0,0.0
2024-02-16,19.6,7.5,78.0,8.6,0.0,0.0
2024-02-17,20.0,9.1,77.0,9.7,0.0,0.0
2024-02-18,23.7,10.7,69.0,10.1,0.0,0.0
2024-02-19,25.4,7.7,75.0,8.1,0.0,0.0
2024-02-20,26.1,6.7,76.0,10.6,0.0,0.0
2024-02-21,26.2,8.6,63.0,11.0,0.0,0.0
2024-02-22,24.7,8.9,70.0,10.7,0.0,0.0
2024-02-23,21.9,9.6,71.0,10.8,0.0,0.0
2024-02-24,21.2,8.9,70.0,9.2,0.0,0.0
2024-02-25,19.6,7.3,74.0,9.6,0.0,0.0
2024-02-26,17.6,9.2,71.0,2.1,0.0,0.0
2024-02-27,17.8,7.8,71.0,3.1,0.0,0.0
2024-02-28,20.2,11.2,73.0,9.8,0.0,0.0
2024-02-29,21.8,10.7,76.0,8.6,0.0,0.0
2024-03-01,16.7,6.1,72.0,0.2,0.0,0.0
2024-03-02,14.2,2.5,79.0,0.0,1.6,0.0
2024-03-03,18.2,11.1,73.0,10.2,0.0,0.0
2024-03-04,22.2,10.4,73.0,7.1,0.0,0.0
2024-03-05,26.5,6.8,71.0,9.3,0.0,0.0
2024-03-06,25.3,9.3,71.0,9.7,0.0,0.0
2024-03-07,17.6,4.2,78.0,0.0,1.5,2.5
2024-03-08,18.1,8.9,60.0,8.7,0.0,0.0
2024-03-09,17.3,7.9,51.0,2.4,0.2,0.0
2024-03-10,17.6,8.0,70.0,2.6,2.3,0.0
2024-03-11,19.9,7.1,80.0,4.7,1.9,0.0
2024-03-12,20.8,9.4,64.0,11.0,0.0,0.0
2024-03-13,21.3,6.4,65.0,8.4,0.0,0.0
2024-03-14,20.9,9.7,74.0,5.6,0.7,0.0
2024-03-15,21.7,9.4,76.0,10.0,0.0,0.0
2024-03-16,23.6,10.0,70.0,10.1,0.0,0.0
2024-03-17,25.0,7.5,71.0,10.2,0.0,0.0
2024-03-18,22.5,7.7,79.0,5.4,0.0,0.0
2024-03-19,20.1,7.7,68.0,6.9,0.0,0.0
2024-03-20,20.4,9.3,52.0,10.4,0.0,0.0
2024-03-21,21.3,5.7,62.0,10.1,0.0,0.0
2024-03-22,23.4,8.5,64.0,7.2,0.0,0.0
2024-03-23,26.4,6.9,71.0,9.3,0.0,0.0
2024-03-24,27.0,6.6,78.0,9.1,0.0,0.0
2024-03-25,27.2,5.4,77.0,10.0,0.0,0.0
2024-03-26,26.4,7.3,76.0,7.7,0.0,0.0
2024-03-27,24.8,9.4,68.0,6.8,0.0,0.0
2024-03-28,26.3,7.5,73.0,5.0,0.0,0.0
2024-03-29,26.3,5.6,76.0,4.4,0.0,0.0
2024-03-30,26.7,5.1,78.0,7.0,0.1,0.0
2024-03-31,27.3,5.2,75.0,6.0,0.0,0.0
2024-04-01,26.5,9.5,77.0,6.5,1.6,6.5
2024-04-02,27.6,5.1,77.0,10.0,0.0,0.0
2024-04-03,28.1,6.3,73.0,10.9,0.0,0.0
2024-04-04,27.7,6.9,70.0,11.2,0.0,0.0
2024-04-05,26.4,7.9,72.0,9.6,0.0,0.0
2024-04-06,26.4,7.3,71.0,5.7,0.0,0.0
2024-04-07,27.3,8.1,74.0,7.0,1.3,0.0
2024-04-08,27.3,6.1,76.0,3.7,0.3,0.0
2024-04-09,24.3,5.9,75.0,1.8,0.0,0.0
2024-04-10,24.7,6.9,74.0,5.6,0.1,0.0
2024-04-11,26.3,7.6,75.0,9.7,0.0,0.0
2024-04-12,26.9,6.2,75.0,10.0,0.0,0.0
2024-04-13,27.6,5.1,73.0,8.8,0.0,0.0
2024-04-14,28.2,5.9,77.0,10.7,0.0,0.0
2024-04-15,27.6,4.6,78.0,8.8,0.0,0.0
2024-04-16,27.3,5.3,77.0,9.2,0.0,0.0
2024-04-17,27.6,5.7,73.0,9.5,0.0,0.0
2024-04-18,28.4,5.4,70.0,6.9,0.0,0.0
2024-04-19,27.7,6.1,74.0,9.0,0.0,0.0
2024-04-20,28.2,6.3,73.0,11.2,0.0,0.0
2024-04-21,28.9,7.4,67.0,9.7,0.0,0.0
2024-04-22,28.8,6.2,74.0,5.9,0.0,0.0
2024-04-23,28.6,3.9,73.0,1.7,0.2,0.0
2024-04-24,27.2,5.1,79.0,0.1,2.3,2.5
2024-04-25,24.5,4.4,92.0,0.1,12.0,72.0
2024-04-26,23.9,3.5,88.0,0.1,9.9,47.5
2024-04-27,25.1,4.1,85.0,0.2,9.7,4.5
2024-04-28,25.4,6.8,80.0,0.5,4.1,17.0
2024-04-29,27.6,7.2,78.0,7.4,0.1,0.0
2024-04-30,27.8,7.8,74.0,9.1,0.6,1.0
2024-05-01,25.8,9.0,75.0,0.4,1.9,12.0
2024-05-02,26.4,8.1,78.0,7.4,0.2,0.0
2024-05-03,26.5,8.9,75.0,9.7,0.0,0.0
2024-05-04,27.4,7.5,75.0,11.0,0.0,0.0
2024-05-05,28.3,6.3,80.0,4.8,0.1,0.0
2024-05-06,28.6,5.2,76.0,11.1,0.0,0.0
2024-05-07,28.5,6.4,74.0,8.8,0.0,0.0
2024-05-08,28.4,6.4,69.0,10.0,0.0,0.0
2024-05-09,26.9,5.9,70.0,2.4,0.0,0.0
2024-05-10,26.4,7.5,69.0,11.2,0.0,0.0
2024-05-11,28.3,7.8,61.0,10.3,0.0,0.0
2024-05-12,28.9,5.5,67.0,2.0,0.0,0.0
2024-05-13,26.2,7.9,73.0,4.3,0.3,2.5
2024-05-14,24.9,7.9,66.0,4.4,0.0,0.0
2024-05-15,26.3,8.5,67.0,8.6,0.0,0.0
2024-05-16,27.3,7.0,56.0,6.4,0.0,0.0
2024-05-17,26.3,5.8,66.0,1.2,0.0,0.0
2024-05-18,26.0,7.1,73.0,2.4,0.1,0.0
2024-05-19,28.0,7.0,62.0,2.7,0.0,0.0
2024-05-20,27.5,4.5,76.0,0.1,1.3,0.0
2024-05-21,28.2,6.9,80.0,1.1,2.8,2.5
2024-05-22,28.5,4.3,81.0,1.1,0.2,0.0
2024-05-23,28.8,5.8,79.0,3.1,0.0,0.0
2024-05-24,28.3,5.3,80.0,0.3,0.2,0.0
2024-05-25,29.8,8.1,70.0,4.0,0.0,0.0
2024-05-26,27.4,3.3,86.0,0.0,4.6,5.0
2024-05-27,28.2,6.1,83.0,1.3,1.5,0.0
2024-05-28,26.4,4.3,93.0,0.2,6.0,66.0
2024-05-29,27.1,8.3,84.0,5.1,1.6,2.0
2024-05-30,28.8,7.0,81.0,7.1,0.6,0.0
2024-05-31,30.4,7.0,70.0,4.9,0.2,0.0
2024-06-01,30.6,5.0,71.0,2.9,0.0,0.0
2024-06-02,27.3,3.4,94.0,0.5,4.9,69.0
2024-06-03,25.7,6.6,75.0,3.6,0.4,0.0
2024-06-04,25.9,6.1,80.0,1.2,4.9,8.0
2024-06-05,27.1,6.0,78.0,1.5,0.2,0.5
2024-06-06,27.4,4.8,85.0,0.4,3.2,17.5
2024-06-07,28.1,7.4,83.0,6.2,0.0,0.0
2024-06-08,28.8,6.1,78.0,6.5,0.0,0.0
2024-06-09,29.3,5.0,77.0,5.9,0.2,0.0
2024-06-10,28.8,7.1,80.0,4.5,1.6,3.0
2024-06-11,27.9,5.5,88.0,2.7,4.7,40.0
2024-06-12,28.3,4.6,86.0,4.5,2.3,24.0
2024-06-13,28.5,7.0,84.0,5.4,2.4,21.5
2024-06-14,28.6,5.7,87.0,4.3,5.7,93.5
2024-06-15,29.9,6.4,80.0,10.0,1.1,15.0
2024-06-16,30.2,5.3,77.0,7.6,0.0,0.0
2024-06-17,30.3,4.6,77.0,5.6,0.0,0.0
2024-06-18,30.4,6.1,75.0,10.8,0.0,0.0
2024-06-19,30.5,5.6,77.0,10.8,0.3,3.0
2024-06-20,30.9,5.7,76.0,11.0,0.0,0.0
2024-06-21,31.1,5.2,76.0,9.9,0.1,0.0
2024-06-22,31.6,5.8,74.0,12.3,0.0,0.0
2024-06-23,31.4,5.2,73.0,10.7,0.0,0.0
2024-06-24,31.1,5.6,74.0,10.5,0.0,0.0
2024-06-25,31.2,5.2,73.0,11.3,0.1,0.0
2024-06-26,30.9,5.3,70.0,6.4,0.0,0.0
2024-06-27,30.9,6.5,67.0,10.4,0.0,0.0
2024-06-28,31.3,7.1,69.0,10.8,0.0,0.0
2024-06-29,30.2,8.2,74.0,9.1,1.2,22.5
2024-06-30,29.9,6.8,76.0,9.7,1.4,19.5
2024-07-01,30.7,5.5,76.0,11.2,0.0,0.0
2024-07-02,31.1,5.2,73.0,11.9,0.1,0.0
2024-07-03,31.5,7.2,67.0,11.9,0.0,0.0
2024-07-04,31.2,5.8,75.0,7.1,1.3,0.0
2024-07-05,30.5,6.2,79.0,4.1,0.5,1.5
2024-07-06,30.6,6.9,71.0,9.1,0.0,0.0
2024-07-07,29.1,9.7,74.0,8.7,3.7,10.5
2024-07-08,28.6,7.5,71.0,6.4,0.4,3.0
2024-07-09,29.6,7.8,68.0,12.4,0.0,0.0
2024-07-10,30.7,5.4,72.0,11.2,0.0,0.0
2024-07-11,30.7,5.1,74.0,10.9,0.1,0.0
2024-07-12,31.1,6.4,71.0,12.5,0.0,0.0
2024-07-13,30.6,7.1,69.0,10.2,0.0,0.0
2024-07-14,31.4,8.4,69.0,9.5,0.7,7.5
2024-07-15,30.1,11.4,74.0,7.8,1.8,55.5
2024-07-16,30.2,7.2,68.0,9.6,0.0,0.0
2024-07-17,30.8,7.9,68.0,7.9,0.2,0.5
2024-07-18,30.4,8.9,69.0,9.2,0.4,7.0
2024-07-19,30.5,5.8,77.0,5.4,2.1,20.5
2024-07-20,30.9,6.2,77.0,8.5,0.1,0.0
2024-07-21,29.4,9.1,80.0,3.6,2.5,16.0
2024-07-22,30.6,7.3,74.0,10.7,0.0,0.0
2024-07-23,30.3,7.9,82.0,3.8,1.1,12.5
2024-07-24,27.8,1.8,93.0,0.0,13.5,83.0
2024-07-25,27.1,2.7,97.0,0.0,23.9,254.0
2024-07-26,27.2,5.2,94.0,0.0,16.2,157.5
2024-07-27,28.3,3.5,87.0,0.9,2.3,8.5
2024-07-28,29.8,5.8,77.0,8.9,0.0,0.0
2024-07-29,28.4,6.7,85.0,2.5,5.7,11.0
2024-07-30,29.0,6.2,80.0,10.9,0.3,0.0
2024-07-31,29.4,5.0,78.0,6.6,0.0,0.0
2024-08-01,29.8,7.6,77.0,10.9,1.3,16.0
2024-08-02,30.5,4.9,75.0,9.5,0.0,0.0
2024-08-03,30.7,4.6,75.0,11.9,0.0,0.0
2024-08-04,31.0,4.7,74.0,10.8,0.0,0.0
2024-08-05,30.3,6.1,72.0,8.3,0.0,0.0
2024-08-06,28.5,7.7,77.0,1.5,4.2,29.5
2024-08-07,30.0,6.9,71.0,11.1,0.0,0.0
2024-08-08,30.1,6.1,74.0,8.6,0.0,0.0
2024-08-09,27.0,4.6,90.0,0.0,10.4,95.5
2024-08-10,26.7,2.4,91.0,0.0,4.8,38.5
2024-08-11,28.6,6.0,80.0,6.1,0.0,0.0
2024-08-12,29.9,5.3,76.0,6.9,0.0,0.0
2024-08-13,30.0,5.4,76.0,7.7,0.0,0.0
2024-08-14,29.5,5.0,80.0,6.4,0.2,0.0
2024-08-15,27.9,4.5,86.0,0.5,2.7,17.0
2024-08-16,28.0,6.3,86.0,5.9,4.9,19.0
2024-08-17,26.4,4.3,93.0,0.0,13.6,96.0
2024-08-18,27.8,5.6,85.0,1.8,1.6,0.5
2024-08-19,26.3,4.4,92.0,1.1,9.6,31.0
2024-08-20,27.4,8.7,82.0,1.8,6.2,18.0
2024-08-21,29.5,6.6,73.0,8.9,0.0,0.0
2024-08-22,29.8,6.2,75.0,11.8,0.0,0.0
2024-08-23,29.9,4.7,77.0,9.8,0.0,0.0
2024-08-24,29.5,4.9,77.0,6.3,0.0,0.0
2024-08-25,29.9,6.8,70.0,11.0,0.0,0.0
2024-08-26,29.8,5.7,74.0,10.0,0.6,3.0
2024-08-27,29.8,6.0,73.0,10.5,0.0,0.0
2024-08-28,30.3,5.0,74.0,10.0,0.0,0.0
2024-08-29,30.6,5.3,74.0,10.5,0.1,0.0
2024-08-30,31.0,6.0,72.0,7.2,0.0,0.0
2024-08-31,30.8,7.1,71.0,9.2,0.0,0.0
2024-09-01,30.1,5.4,74.0,4.5,0.7,0.5
2024-09-02,30.7,5.7,74.0,7.9,0.0,0.0
2024-09-03,30.4,6.3,77.0,4.1,1.0,3.5
2024-09-04,30.3,6.5,75.0,3.5,0.1,0.0
2024-09-05,28.5,8.4,84.0,2.1,2.3,45.5
2024-09-06,28.4,9.2,83.0,5.9,4.8,31.0
2024-09-07,28.0,5.1,85.0,1.0,1.2,13.5
2024-09-08,27.5,6.7,85.0,6.0,4.3,25.0
2024-09-09,28.1,7.0,80.0,9.1,0.8,1.5
2024-09-10,29.2,6.6,76.0,8.8,0.2,0.0
2024-09-11,29.7,5.7,76.0,10.6,0.0,0.0
2024-09-12,30.1,5.1,75.0,5.1,0.1,0.0
2024-09-13,29.0,7.2,74.0,7.8,1.6,0.5
2024-09-14,27.0,4.4,79.0,3.5,2.4,7.0
2024-09-15,28.7,6.7,74.0,10.1,0.0,0.0
2024-09-16,30.2,5.1,73.0,8.8,0.0,0.0
2024-09-17,30.7,6.6,74.0,10.1,1.4,4.0
2024-09-18,30.3,5.3,75.0,6.3,0.4,0.0
2024-09-19,30.0,4.5,76.0,8.6,0.3,0.5
2024-09-20,28.6,5.8,81.0,5.1,1.3,11.0
2024-09-21,28.3,6.4,82.0,1.6,5.4,13.5
2024-09-22,26.0,3.7,93.0,0.0,21.2,87.0
2024-09-23,28.3,7.3,81.0,6.9,4.6,20.0
2024-09-24,29.1,6.1,78.0,9.1,0.0,0.0
2024-09-25,29.6,5.1,76.0,7.8,0.0,0.0
2024-09-26,29.7,5.3,76.0,8.2,0.0,0.0
2024-09-27,29.1,4.3,78.0,4.7,0.1,0.0
2024-09-28,29.6,6.4,75.0,7.8,0.0,0.0
2024-09-29,29.7,4.9,74.0,5.7,0.1,0.0
2024-09-30,29.4,3.7,79.0,0.6,1.0,0.0
2024-10-01,28.3,4.0,81.0,0.0,2.3,3.0
2024-10-02,25.1,3.0,92.0,0.0,20.3,67.5
2024-10-03,24.2,2.2,90.0,0.0,18.7,31.5
2024-10-04,26.2,7.8,82.0,1.6,0.4,0.0
2024-10-05,27.5,7.2,81.0,7.4,0.0,0.0
2024-10-06,28.0,6.0,81.0,7.3,1.1,1.5
2024-10-07,28.5,5.0,76.0,10.7,0.0,0.0
2024-10-08,28.4,5.9,76.0,7.2,0.0,0.0
2024-10-09,27.5,6.5,76.0,6.1,0.0,0.0
2024-10-10,26.2,7.5,72.0,9.9,0.0,0.0
2024-10-11,26.4,7.5,71.0,5.3,0.0,0.0
2024-10-12,27.4,6.7,73.0,10.1,0.0,0.0
2024-10-13,27.5,5.2,79.0,9.0,0.0,0.0
2024-10-14,28.0,5.1,77.0,7.5,0.0,0.0
2024-10-15,27.9,4.3,79.0,1.1,0.0,0.0
2024-10-16,28.4,4.4,77.0,8.3,0.0,0.0
2024-10-17,28.3,4.7,78.0,6.9,0.0,0.0
2024-10-18,28.5,5.2,77.0,10.2,0.0,0.0
2024-10-19,28.1,5.4,81.0,4.5,0.0,0.0
2024-10-20,28.2,6.8,76.0,3.8,0.0,0.0
2024-10-21,27.6,7.4,76.0,8.0,0.0,0.0
2024-10-22,27.5,6.1,77.0,5.2,0.0,0.0
2024-10-23,26.0,7.5,70.0,6.8,0.0,0.0
2024-10-24,25.2,6.8,72.0,2.9,0.0,0.0
2024-10-25,26.9,6.2,79.0,3.4,0.3,0.0
2024-10-26,27.8,5.8,83.0,5.0,0.8,0.0
2024-10-27,27.6,4.7,83.0,3.3,1.5,1.5
2024-10-28,26.0,3.9,84.0,0.7,1.8,13.5
2024-10-29,25.7,7.8,75.0,5.8,0.0,0.0
2024-10-30,25.8,8.2,73.0,6.7,0.0,0.0
2024-10-31,25.7,2.7,88.0,0.0,10.3,12.0
2024-11-01,26.6,5.7,84.0,1.1,3.6,7.0
2024-11-02,26.8,7.7,75.0,10.6,0.0,0.0
2024-11-03,26.3,7.6,78.0,10.3,0.0,0.0
2024-11-04,26.5,6.4,77.0,7.3,0.0,0.0
2024-11-05,25.1,6.4,74.0,4.2,0.0,0.0
2024-11-06,23.6,7.7,65.0,9.8,0.0,0.0
2024-11-07,23.3,8.9,66.0,9.1,0.0,0.0
2024-11-08,23.5,6.9,77.0,1.9,0.0,0.0
2024-11-09,25.0,8.0,82.0,9.3,0.0,0.0
2024-11-10,25.5,6.9,80.0,8.5,0.0,0.0
2024-11-11,25.3,8.2,80.0,8.0,0.8,0.0
2024-11-12,24.7,2.6,90.0,0.0,7.3,1.5
2024-11-13,25.9,5.2,85.0,5.8,0.0,0.0
2024-11-14,26.1,5.2,84.0,3.5,0.5,0.0
2024-11-15,25.0,4.8,90.0,0.0,3.4,4.0
2024-11-16,24.6,4.5,89.0,0.9,9.4,114.0
2024-11-17,25.8,7.2,81.0,7.7,0.0,0.0
2024-11-18,22.9,4.6,78.0,0.0,2.1,0.0
2024-11-19,22.3,6.0,77.0,1.6,0.1,0.0
2024-11-20,22.9,6.4,80.0,2.3,0.0,0.0
2024-11-21,22.7,7.1,79.0,5.8,0.0,0.0
2024-11-22,22.4,7.1,74.0,4.1,0.0,0.0
2024-11-23,22.7,6.8,70.0,2.2,0.0,0.0
2024-11-24,23.3,6.9,73.0,8.3,0.0,0.0
2024-11-25,23.4,6.4,80.0,9.1,0.0,0.0
2024-11-26,22.4,9.4,74.0,9.2,0.0,0.0
2024-11-27,19.4,7.9,63.0,8.8,0.0,0.0
2024-11-28,19.5,7.1,52.0,9.8,0.0,0.0
2024-11-29,18.9,7.5,53.0,10.1,0.0,0.0
2024-11-30,19.4,7.9,60.0,10.2,0.0,0.0
2024-12-01,20.7,7.8,70.0,10.1,0.0,0.0
2024-12-02,21.2,8.5,78.0,9.7,0.0,0.0
2024-12-03,22.4,6.7,77.0,8.7,0.0,0.0
2024-12-04,22.7,7.0,74.0,8.5,0.0,0.0
2024-12-05,21.7,8.2,71.0,9.7,0.0,0.0
2024-12-06,21.7,9.1,73.0,9.7,0.0,0.0
2024-12-07,21.5,8.4,75.0,9.2,0.0,0.0
2024-12-08,19.4,7.3,70.0,6.5,0.0,0.0
2024-12-09,19.8,7.0,70.0,8.4,0.0,0.0
2024-12-10,21.1,7.4,73.0,9.2,0.0,0.0
2024-12-11,21.6,9.4,77.0,9.5,0.0,0.0
2024-12-12,20.4,8.0,73.0,7.5,0.0,0.0
2024-12-13,19.5,6.6,75.0,0.0,0.5,0.0
2024-12-14,15.7,5.2,66.0,0.1,0.0,0.0
2024-12-15,15.7,8.3,66.0,3.3,0.0,0.0
2024-12-16,15.9,4.8,66.0,0.0,0.0,0.0
2024-12-17,18.0,9.9,71.0,10.1,0.0,0.0
2024-12-18,18.0,7.8,64.0,7.0,0.0,0.0
2024-12-19,15.7,3.9,59.0,0.2,0.0,0.0
2024-12-20,17.3,9.2,70.0,10.1,0.0,0.0
2024-12-21,18.0,7.8,73.0,1.1,0.2,0.0
2024-12-22,15.5,5.3,63.0,3.0,0.0,0.0
2024-12-23,15.4,2.8,81.0,0.0,12.6,9.5
2024-12-24,16.8,3.5,92.0,0.0,12.4,13.5
2024-12-25,19.3,5.5,87.0,2.1,0.0,0.0
2024-12-26,20.2,7.1,80.0,4.9,0.0,0.0
2024-12-27,18.1,3.2,78.0,0.0,0.7,0.0
2024-12-28,16.0,7.8,66.0,7.6,0.0,0.0
2024-12-29,16.1,9.4,66.0,8.9,0.0,0.0
2024-12-30,19.5,7.5,70.0,5.7,0.0,0.0
2024-12-31,18.8,5.2,64.0,0.6,0.1,0.0
2025-01-01,17.7,5.4,72.0,0.0,1.0,0.0
2025-01-02,17.4,2.4,88.0,0.0,6.0,4.5
2025-01-03,17.2,5.6,74.0,0.8,0.5,0.0
2025-01-04,18.0,9.5,73.0,9.9,0.0,0.0
2025-01-05,18.5,7.7,81.0,3.2,0.0,0.0
2025-01-06,18.0,7.7,68.0,9.9,0.0,0.0
2025-01-07,17.3,8.2,65.0,5.2,0.0,0.0
2025-01-08,18.0,7.5,68.0,5.7,0.0,0.0
2025-01-09,17.4,7.7,70.0,4.1,0.0,0.0
2025-01-10,14.3,6.4,63.0,7.2,0.0,0.0
2025-01-11,14.7,7.4,68.0,5.9,0.1,0.0
2025-01-12,15.0,8.7,52.0,9.0,0.0,0.0
2025-01-13,16.0,10.2,53.0,8.8,0.0,0.0
2025-01-14,17.1,6.4,71.0,1.6,3.1,1.0
2025-01-15,15.5,5.0,79.0,0.0,3.3,0.5
2025-01-16,13.7,6.4,68.0,2.9,0.0,0.0
2025-01-17,14.9,9.2,68.0,9.6,0.0,0.0
2025-01-18,16.0,6.7,72.0,0.3,1.6,0.0
2025-01-19,17.6,7.1,77.0,7.9,0.4,0.0
2025-01-20,17.9,9.7,70.0,8.3,0.0,0.0
2025-01-21,18.3,9.1,67.0,9.9,0.0,0.0
2025-01-22,18.8,6.2,76.0,4.2,0.0,0.0
2025-01-23,18.8,7.6,78.0,8.6,0.0,0.0
2025-01-24,18.8,9.7,77.0,9.5,0.0,0.0
2025-01-25,19.0,7.4,82.0,6.8,0.0,0.0
2025-01-26,17.8,8.2,75.0,6.1,0.0,0.0
2025-01-27,13.3,5.3,64.0,1.6,0.0,0.0
2025-01-28,14.0,9.7,51.0,6.8,0.6,0.0
2025-01-29,15.4,8.6,58.0,7.3,0.0,0.0
2025-01-30,17.3,7.8,67.0,10.0,0.0,0.0
2025-01-31,18.2,7.2,80.0,3.3,2.2,0.0
2025-02-01,20.9,10.2,80.0,4.0,1.7,0.5
2025-02-02,18.2,5.6,83.0,1.0,0.0,0.0
2025-02-03,15.6,6.8,80.0,1.0,0.0,0.0
2025-02-04,13.7,4.3,67.0,0.0,0.0,0.0
2025-02-05,15.9,8.3,59.0,4.0,0.0,0.0
2025-02-06,17.3,7.0,72.0,0.2,0.0,0.0
2025-02-07,16.0,8.6,76.0,5.0,0.0,0.0
2025-02-08,13.0,7.7,65.0,2.2,0.0,0.0
2025-02-09,13.4,8.1,69.0,2.2,0.0,0.0
2025-02-10,15.9,10.6,71.0,10.6,0.0,0.0
2025-02-11,17.6,9.2,79.0,6.3,0.2,0.0
2025-02-12,17.4,2.3,95.0,0.0,18.8,54.0
2025-02-13,16.4,3.1,94.0,0.0,14.0,29.5
2025-02-14,16.5,4.8,88.0,0.0,1.0,0.0
2025-02-15,18.9,10.2,85.0,8.6,0.0,0.0
2025-02-16,18.2,10.4,87.0,6.1,0.0,0.0
2025-02-17,19.0,7.1,78.0,6.9,0.0,0.0
2025-02-18,17.9,7.3,78.0,8.9,0.0,0.0
2025-02-19,17.6,8.4,78.0,5.8,0.0,0.0
2025-02-20,17.8,5.6,82.0,4.7,0.0,0.0
2025-02-21,17.4,6.8,81.0,8.6,0.0,0.0
2025-02-22,17.7,9.3,78.0,9.5,0.0,0.0
2025-02-23,17.1,6.6,79.0,2.5,0.0,0.0
2025-02-24,16.4,6.2,71.0,7.1,0.0,0.0
2025-02-25,17.2,8.4,72.0,9.5,0.0,0.0
2025-02-26,17.7,8.4,80.0,3.3,0.0,0.0
2025-02-27,19.3,7.1,78.0,5.2,0.0,0.0
2025-02-28,22.4,10.5,68.0,9.1,0.0,0.0
2025-03-01,23.8,7.9,66.0,9.7,0.0,0.0
2025-03-02,25.0,8.7,72.0,10.3,0.0,0.0
2025-03-03,26.0,5.8,82.0,8.4,0.0,0.0
2025-03-04,24.8,8.5,82.0,7.5,1.4,1.5
2025-03-05,22.6,9.1,77.0,8.3,0.4,0.5
2025-03-06,16.9,4.1,81.0,0.5,1.4,5.0
2025-03-07,17.4,6.8,75.0,3.2,0.0,0.0
2025-03-08,17.6,11.0,75.0,7.4,0.0,0.0
2025-03-09,18.8,11.5,75.0,10.7,0.0,0.0
2025-03-10,19.6,8.5,80.0,8.3,0.0,0.0
2025-03-11,22.7,11.1,71.0,8.6,0.0,0.0
2025-03-12,25.2,9.5,67.0,8.9,0.6,0.0
2025-03-13,26.1,6.5,77.0,4.4,0.6,0.0
2025-03-14,24.6,8.2,79.0,2.8,0.0,0.0
2025-03-15,24.0,9.1,79.0,4.3,0.2,0.0
2025-03-16,17.1,5.4,62.0,5.0,0.7,0.0
2025-03-17,14.6,3.9,66.0,0.0,1.9,0.0
2025-03-18,14.5,4.0,77.0,0.0,5.8,2.5
2025-03-19,17.0,4.6,55.0,0.1,0.0,0.0
2025-03-20,17.7,9.6,63.0,1.4,0.0,0.0
2025-03-21,19.4,9.5,59.0,10.6,0.0,0.0
2025-03-22,20.7,8.8,52.0,10.8,0.0,0.0
2025-03-23,21.8,8.4,54.0,11.0,0.0,0.0
2025-03-24,22.5,7.6,63.0,11.0,0.0,0.0
2025-03-25,23.5,7.0,73.0,11.0,0.0,0.0
2025-03-26,25.2,6.8,76.0,10.6,0.0,0.0
2025-03-27,26.0,5.1,76.0,11.3,0.0,0.0
2025-03-28,24.9,10.0,69.0,9.3,0.0,0.0
2025-03-29,20.0,8.7,67.0,5.2,0.0,0.0
2025-03-30,18.0,7.1,71.0,3.4,0.0,0.0
2025-03-31,17.7,7.8,76.0,2.0,0.1,0.0
2025-04-01,17.9,6.9,70.0,3.0,0.0,0.0
2025-04-02,18.0,6.1,67.0,1.7,0.1,0.0
2025-04-03,21.0,6.9,65.0,1.7,0.1,0.0
2025-04-04,22.7,6.7,71.0,8.7,0.0,0.0
